"","president","subgroup","modeldate","startdate","enddate","pollster","grade","samplesize","population","weight","influence","approve","disapprove","adjusted_approve","adjusted_disapprove","multiversions","tracking","url","poll_id","question_id","createddate","timestamp","pop2","pop3"
"157","Joseph R. Biden Jr.","All polls","10/4/2021","3/4/2021","3/8/2021","Morning Consult","B",2201,"a",0.10253036,0,58,34,56.633492,37.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/03/09100330/210324_crosstabs_MC_TECH_RURAL_BROADBAND_Adults_v1.pdf",74463,140078,"3/9/2021","12:13:10  4 Oct 2021",0,0
"160","Joseph R. Biden Jr.","All polls","10/4/2021","3/4/2021","3/10/2021","Morning Consult","B",15000,"a",0.10332248,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74517,140255,"3/18/2021","12:13:10  4 Oct 2021",0,0
"162","Joseph R. Biden Jr.","All polls","10/4/2021","3/5/2021","3/11/2021","Morning Consult","B",15000,"a",0.10718637,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74518,140256,"3/18/2021","12:13:10  4 Oct 2021",0,0
"163","Joseph R. Biden Jr.","All polls","10/4/2021","3/1/2021","3/15/2021","Gallup","B+",1010,"a",1.5089057,0,54,42,53.584219,41.163632,"",NA,"https://news.gallup.com/poll/339977/biden-approval-ratings-diverge-gender-education-race.aspx",74514,140251,"3/18/2021","12:13:10  4 Oct 2021",0,0
"164","Joseph R. Biden Jr.","All polls","10/4/2021","3/6/2021","3/9/2021","YouGov","B+",1500,"a",0.74680593,0,50,40,51.529125,40.428661,"",NA,"https://docs.cdn.yougov.com/pzzc3d0izz/econTabReport.pdf",74467,140101,"3/10/2021","12:13:10  4 Oct 2021",0,0
"165","Joseph R. Biden Jr.","All polls","10/4/2021","3/6/2021","3/12/2021","Morning Consult","B",15000,"a",0.11075233,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74519,140257,"3/18/2021","12:13:10  4 Oct 2021",0,0
"167","Joseph R. Biden Jr.","All polls","10/4/2021","3/7/2021","3/13/2021","Morning Consult","B",15000,"a",0.11307337,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74520,140258,"3/18/2021","12:13:10  4 Oct 2021",0,0
"168","Joseph R. Biden Jr.","All polls","10/4/2021","3/9/2021","3/10/2021","YouGov","B+",1306,"a",0.62749286,0,60,40,61.529125,40.428661,"",NA,"https://drive.google.com/file/d/1BFqjJlHsQvM1C9d_2oygm8rF9IL4BU6E/view",74474,140140,"3/11/2021","12:13:10  4 Oct 2021",0,0
"170","Joseph R. Biden Jr.","All polls","10/4/2021","3/10/2021","3/11/2021","Ipsos","B-",1001,"a",0.6796106,0,54,39,52.942488,39.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-03/2021_reuters_tracking_-_core_political_presidential_approval_tracker_03_11_2021.pdf",74486,140158,"3/11/2021","12:13:10  4 Oct 2021",0,0
"171","Joseph R. Biden Jr.","All polls","10/4/2021","3/8/2021","3/14/2021","Morning Consult","B",15000,"a",0.11445049,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74521,140259,"3/18/2021","12:13:10  4 Oct 2021",0,0
"172","Joseph R. Biden Jr.","All polls","10/4/2021","3/9/2021","3/15/2021","Morning Consult","B",15000,"a",0.11393939,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74522,140260,"3/18/2021","12:13:10  4 Oct 2021",0,0
"174","Joseph R. Biden Jr.","All polls","10/4/2021","3/10/2021","3/13/2021","YouGov","B+",2382,"a",1.1345318,0,62,38,63.529125,38.428661,"",NA,"https://drive.google.com/file/d/1fIZaAH0X45MazScguHAnitO4SsV_PdhR/view",74491,140175,"3/14/2021","12:13:10  4 Oct 2021",0,0
"177","Joseph R. Biden Jr.","All polls","10/4/2021","3/10/2021","3/16/2021","Morning Consult","B",15000,"a",0.11341895,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74523,140261,"3/18/2021","12:13:10  4 Oct 2021",0,0
"180","Joseph R. Biden Jr.","All polls","10/4/2021","3/11/2021","3/17/2021","Morning Consult","B",15000,"a",0.11273783,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74569,140387,"3/26/2021","12:13:10  4 Oct 2021",0,0
"184","Joseph R. Biden Jr.","All polls","10/4/2021","3/12/2021","3/18/2021","Morning Consult","B",15000,"a",0.11241122,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74570,140388,"3/26/2021","12:13:10  4 Oct 2021",0,0
"185","Joseph R. Biden Jr.","All polls","10/4/2021","3/13/2021","3/17/2021","YouGov","B+",1500,"a",0.73582948,0,53,37,54.529125,37.428661,"",NA,"https://docs.cdn.yougov.com/bajzsg3506/econTabReport.pdf",74512,140227,"3/17/2021","12:13:10  4 Oct 2021",0,0
"186","Joseph R. Biden Jr.","All polls","10/4/2021","3/13/2021","3/19/2021","Morning Consult","B",15000,"a",0.11166656,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74571,140389,"3/26/2021","12:13:10  4 Oct 2021",0,0
"188","Joseph R. Biden Jr.","All polls","10/4/2021","3/14/2021","3/20/2021","Morning Consult","B",15000,"a",0.11056498,0,56,35,54.633492,38.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74572,140390,"3/26/2021","12:13:10  4 Oct 2021",0,0
"190","Joseph R. Biden Jr.","All polls","10/4/2021","3/15/2021","3/19/2021","Morning Consult","B",2200,"a",0.11351338,0,60,33,58.633492,36.303606,"",NA,"https://assets.documentcloud.org/documents/20521096/210390_crosstabs_nbc_lx_vaccine_adults_v1_auto2.pdf",74554,140339,"3/24/2021","12:13:10  4 Oct 2021",0,0
"192","Joseph R. Biden Jr.","All polls","10/4/2021","3/17/2021","3/18/2021","Ipsos","B-",1005,"a",0.65454755,0,59,35,57.942488,35.864153,"",NA,"https://www.ipsos.com/en-us/news_and_polls/reutersipsos-core-political-survey-presidential-approval-tracker-03182021",74525,140264,"3/18/2021","12:13:10  4 Oct 2021",0,0
"193","Joseph R. Biden Jr.","All polls","10/4/2021","3/15/2021","3/21/2021","Morning Consult","B",15000,"a",0.10955543,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74573,140391,"3/26/2021","12:13:10  4 Oct 2021",0,0
"194","Joseph R. Biden Jr.","All polls","10/4/2021","3/17/2021","3/20/2021","American Research Group","C+",1100,"a",1.0888222,0,60,34,58.35993,35.529366,"",NA,"https://americanresearchgroup.com/economy/",74538,140290,"3/22/2021","12:13:10  4 Oct 2021",0,0
"195","Joseph R. Biden Jr.","All polls","10/4/2021","3/16/2021","3/22/2021","Morning Consult","B",15000,"a",0.10821341,0,56,36,54.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74574,140392,"3/26/2021","12:13:10  4 Oct 2021",0,0
"198","Joseph R. Biden Jr.","All polls","10/4/2021","3/17/2021","3/22/2021","Morning Consult","B",2200,"a",0.10972357,0,56,37,54.633492,40.303606,"",NA,"https://morningconsult.com/2021/04/05/millennials-nfts-collectibles/",74749,140896,"5/3/2021","12:13:10  4 Oct 2021",0,0
"200","Joseph R. Biden Jr.","All polls","10/4/2021","3/17/2021","3/23/2021","Morning Consult","B",15000,"a",0.10687361,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74575,140393,"3/26/2021","12:13:10  4 Oct 2021",0,0
"201","Joseph R. Biden Jr.","All polls","10/4/2021","3/18/2021","3/22/2021","Morning Consult","B",2200,"a",0.10972357,0,58.5,35,57.133492,38.303606,"*",NA,"https://assets.morningconsult.com/wp-uploads/2021/03/30154457/2103118_crosstabs_MC_ENTERTAINMENT_PROMOTIONS_Adults_v1_LM.pdf",74600,140480,"4/4/2021","12:13:10  4 Oct 2021",0,0
"203","Joseph R. Biden Jr.","All polls","10/4/2021","3/18/2021","3/24/2021","Morning Consult","B",15000,"a",0.10694667,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74609,140510,"4/7/2021","12:13:10  4 Oct 2021",0,0
"206","Joseph R. Biden Jr.","All polls","10/4/2021","3/19/2021","3/25/2021","Morning Consult","B",15000,"a",0.10709709,0,56,36,54.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74610,140511,"4/7/2021","12:13:10  4 Oct 2021",0,0
"208","Joseph R. Biden Jr.","All polls","10/4/2021","3/20/2021","3/23/2021","YouGov","B+",1500,"a",0.81170231,0,50,41,51.529125,41.428661,"",NA,"https://docs.cdn.yougov.com/5v6z1pywv7/econTabReport.pdf",74556,140342,"3/24/2021","12:13:10  4 Oct 2021",0,0
"210","Joseph R. Biden Jr.","All polls","10/4/2021","3/18/2021","3/26/2021","SurveyMonkey","C",16336,"a",1.5588596,0,56,42,55.713178,41.815834,"",NA,"https://www.surveymonkey.com/curiosity/aapi-data-2021-discrimination/",74599,140478,"4/3/2021","12:13:10  4 Oct 2021",0,0
"211","Joseph R. Biden Jr.","All polls","10/4/2021","3/20/2021","3/26/2021","Morning Consult","B",15000,"a",0.10723182,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74611,140512,"4/7/2021","12:13:10  4 Oct 2021",0,0
"213","Joseph R. Biden Jr.","All polls","10/4/2021","3/22/2021","3/25/2021","Marist College","A",1309,"a",1.9824243,0,52,40,53.04854,39.782817,"",NA,"http://maristpoll.marist.edu/wp-content/uploads/2021/03/NPR_Marist-Poll_USA-NOS-and-Tables_202103291133.pdf#page=3",74583,140402,"3/30/2021","12:13:10  4 Oct 2021",0,0
"214","Joseph R. Biden Jr.","All polls","10/4/2021","3/23/2021","3/25/2021","YouGov","B+",1606,"a",0.88487031,0,53,36,54.529125,36.428661,"",NA,"https://docs.cdn.yougov.com/64y3o2whv2/20210326_yahoo_vaccine_tabs.pdf",74580,140399,"3/29/2021","12:13:10  4 Oct 2021",0,0
"216","Joseph R. Biden Jr.","All polls","10/4/2021","3/21/2021","3/27/2021","Morning Consult","B",15000,"a",0.10653418,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74612,140513,"4/7/2021","12:13:10  4 Oct 2021",0,0
"217","Joseph R. Biden Jr.","All polls","10/4/2021","3/23/2021","3/26/2021","Morning Consult","B",2140,"a",0.10567486,0,57,36.5,55.633492,39.803606,"*",NA,"https://assets.morningconsult.com/wp-uploads/2021/03/29153913/2103140_crosstabs_MC_ENERGY_EV_DEALERS_Adults_v1.pdf#page=83",74586,140406,"3/30/2021","12:13:10  4 Oct 2021",0,0
"218","Joseph R. Biden Jr.","All polls","10/4/2021","3/22/2021","3/28/2021","Morning Consult","B",15000,"a",0.10581594,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74613,140514,"4/7/2021","12:13:10  4 Oct 2021",0,0
"219","Joseph R. Biden Jr.","All polls","10/4/2021","3/24/2021","3/25/2021","Ipsos","B-",1005,"a",0.60487883,0,53,41,51.942488,41.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-03/2021_ipsos_tracking_-_core_political_presidential_approval_tracker_03_25_2021.pdf",74567,140385,"3/25/2021","12:13:10  4 Oct 2021",0,0
"222","Joseph R. Biden Jr.","All polls","10/4/2021","3/23/2021","3/29/2021","Morning Consult","B",15000,"a",0.10549279,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74614,140515,"4/7/2021","12:13:10  4 Oct 2021",0,0
"223","Joseph R. Biden Jr.","All polls","10/4/2021","3/24/2021","3/28/2021","Morning Consult","B",2200,"a",0.10830593,0,57,36,55.633492,39.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/04/15142226/2103157_crosstabs_MC_FEATURES_SAFETY_POLICIES_Adults_v1_NP.pdf",74685,140731,"4/22/2021","12:13:10  4 Oct 2021",0,0
"227","Joseph R. Biden Jr.","All polls","10/4/2021","3/24/2021","3/30/2021","Morning Consult","B",15000,"a",0.10584502,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74615,140516,"4/7/2021","12:13:10  4 Oct 2021",0,0
"229","Joseph R. Biden Jr.","All polls","10/4/2021","3/25/2021","3/29/2021","Morning Consult","B",2041,"a",0.10081385,0,55,38,53.633492,41.303606,"",NA,"https://morningconsult.com/2021/03/31/how-many-us-adults-know-someone-who-died-of-covid/",74591,140442,"3/31/2021","12:13:10  4 Oct 2021",0,0
"230","Joseph R. Biden Jr.","All polls","10/4/2021","3/26/2021","3/29/2021","AP-NORC","",1166,"a",1.5224839,0,61,38,57.424188,38.295043,"",NA,"https://apnorc.org/wp-content/uploads/2021/03/Biden-topline.pdf",74590,140441,"3/31/2021","12:13:10  4 Oct 2021",0,0
"231","Joseph R. Biden Jr.","All polls","10/4/2021","3/25/2021","3/31/2021","Morning Consult","B",15000,"a",0.10674158,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74620,140546,"4/8/2021","12:13:10  4 Oct 2021",0,0
"233","Joseph R. Biden Jr.","All polls","10/4/2021","3/26/2021","4/1/2021","Morning Consult","B",15000,"a",0.10791724,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74621,140547,"4/8/2021","12:13:10  4 Oct 2021",0,0
"234","Joseph R. Biden Jr.","All polls","10/4/2021","3/27/2021","3/30/2021","YouGov","B+",1500,"a",0.85708778,0,48,40,49.529125,40.428661,"",NA,"https://docs.cdn.yougov.com/1kbp8xdx49/econTabReport.pdf",74589,140412,"3/31/2021","12:13:10  4 Oct 2021",0,0
"236","Joseph R. Biden Jr.","All polls","10/4/2021","3/27/2021","4/2/2021","Morning Consult","B",15000,"a",0.10912224,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74622,140548,"4/8/2021","12:13:10  4 Oct 2021",0,0
"239","Joseph R. Biden Jr.","All polls","10/4/2021","3/28/2021","4/3/2021","Morning Consult","B",15000,"a",0.11036008,0,54,36,52.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74623,140549,"4/8/2021","12:13:10  4 Oct 2021",0,0
"240","Joseph R. Biden Jr.","All polls","10/4/2021","3/29/2021","4/4/2021","Morning Consult","B",15000,"a",0.11052508,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74624,140550,"4/8/2021","12:13:10  4 Oct 2021",0,0
"241","Joseph R. Biden Jr.","All polls","10/4/2021","3/31/2021","4/1/2021","Ipsos","B-",1005,"a",0.50979764,0,54,41,52.942488,41.864153,"",TRUE,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/2021_ipsos_tracking_-_core_political_presidential_approval_tracker_04_01_2021.pdf",74594,140468,"4/1/2021","12:13:10  4 Oct 2021",0,0
"242","Joseph R. Biden Jr.","All polls","10/4/2021","3/30/2021","4/2/2021","Morning Consult","B",2200,"a",0.11347241,0,57,36,55.633492,39.303606,"*",NA,"https://assets.morningconsult.com/wp-uploads/2021/04/14162626/2103182_crosstabs_MC_ENERGY_EVS_Adults_v1_NP-3.pdf",74656,140633,"4/15/2021","12:13:10  4 Oct 2021",0,0
"243","Joseph R. Biden Jr.","All polls","10/4/2021","3/31/2021","4/3/2021","IBD/TIPP","A+",1436,"a",2.606517,0,53,33,53.374599,37.182835,"",NA,"https://www.investors.com/politics/biden-approval-rating-still-high-amid-infrastructure-tax-hike-push-ibd-tipp-april-2021/",74604,140487,"4/5/2021","12:13:10  4 Oct 2021",0,0
"244","Joseph R. Biden Jr.","All polls","10/4/2021","3/30/2021","4/5/2021","Morning Consult","B",15000,"a",0.11117314,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74625,140551,"4/8/2021","12:13:10  4 Oct 2021",0,0
"246","Joseph R. Biden Jr.","All polls","10/4/2021","4/2/2021","4/4/2021","Morning Consult","B",2200,"a",0.11409016,0,57,37,55.633492,40.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/04/05144134/210419_crosstabs_MC_SPORTS_MLB_ASG_Adults_v2_SH.pdf",74605,140488,"4/5/2021","12:13:10  4 Oct 2021",0,0
"247","Joseph R. Biden Jr.","All polls","10/4/2021","3/31/2021","4/6/2021","Morning Consult","B",15000,"a",0.11112677,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74626,140552,"4/8/2021","12:13:10  4 Oct 2021",0,0
"249","Joseph R. Biden Jr.","All polls","10/4/2021","4/2/2021","4/4/2021","Morning Consult","B",2200,"a",0.11409016,0,54,39,52.633492,42.303606,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/04/07064708/210410_crosstabs_MC_HEALTH_VACCINE_CARD_Adults_v1_NP.pdf",74608,140494,"4/7/2021","12:13:10  4 Oct 2021",0,0
"250","Joseph R. Biden Jr.","All polls","10/4/2021","4/1/2021","4/7/2021","Morning Consult","B",15000,"a",0.11283249,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74646,140619,"4/15/2021","12:13:10  4 Oct 2021",0,0
"252","Joseph R. Biden Jr.","All polls","10/4/2021","4/2/2021","4/8/2021","Morning Consult","B",15000,"a",0.11460453,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74647,140620,"4/15/2021","12:13:10  4 Oct 2021",0,0
"253","Joseph R. Biden Jr.","All polls","10/4/2021","4/3/2021","4/6/2021","YouGov","B+",1500,"a",0.84144136,0,49,41,50.529125,41.428661,"",NA,"https://docs.cdn.yougov.com/4243y0nkbo/econTabReport.pdf",74616,140517,"4/7/2021","12:13:10  4 Oct 2021",0,0
"256","Joseph R. Biden Jr.","All polls","10/4/2021","4/3/2021","4/9/2021","Morning Consult","B",15000,"a",0.11614534,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74648,140621,"4/15/2021","12:13:10  4 Oct 2021",0,0
"257","Joseph R. Biden Jr.","All polls","10/4/2021","4/4/2021","4/10/2021","Morning Consult","B",15000,"a",0.11691527,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74649,140622,"4/15/2021","12:13:10  4 Oct 2021",0,0
"258","Joseph R. Biden Jr.","All polls","10/4/2021","4/6/2021","4/8/2021","YouGov","B+",1649,"a",0.91302044,0,52,38,53.529125,38.428661,"",NA,"https://docs.cdn.yougov.com/y4mb321uuq/20210406_yahoo_vaccine_tabs.pdf",74631,140557,"4/12/2021","12:13:10  4 Oct 2021",0,0
"260","Joseph R. Biden Jr.","All polls","10/4/2021","4/7/2021","4/8/2021","Ipsos","B-",1005,"a",0.28386398,0,56,37,54.942488,37.864153,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/2021_ipsos_tracking_-_core_political_presidential_approval_tracker_04_08_2021_1.pdf",74627,140553,"4/8/2021","12:13:10  4 Oct 2021",0,0
"261","Joseph R. Biden Jr.","All polls","10/4/2021","4/5/2021","4/11/2021","Morning Consult","B",15000,"a",0.11673681,0,54,37,52.633492,40.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74650,140623,"4/15/2021","12:13:10  4 Oct 2021",0,0
"262","Joseph R. Biden Jr.","All polls","10/4/2021","4/5/2021","4/11/2021","Pew Research Center","B/C",5109,"a",2.7815499,0,59,39,58.253278,38.1979,"",NA,"https://www.pewresearch.org/politics/2021/04/15/views-of-biden-the-administration-and-congressional-leaders/",74654,140631,"4/15/2021","12:13:10  4 Oct 2021",0,0
"264","Joseph R. Biden Jr.","All polls","10/4/2021","4/6/2021","4/12/2021","Morning Consult","B",15000,"a",0.11615762,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74651,140624,"4/15/2021","12:13:10  4 Oct 2021",0,0
"266","Joseph R. Biden Jr.","All polls","10/4/2021","4/7/2021","4/13/2021","Marist College","A",1266,"a",1.774873,0,53,39,54.04854,38.782817,"",NA,"http://maristpoll.marist.edu/npr-pbs-newshour-marist-poll-biden-and-infrastructure-tables-april-2021/#sthash.1ARm3hjV.6zfBgHAK.dpbs",74645,140617,"4/15/2021","12:13:10  4 Oct 2021",0,0
"267","Joseph R. Biden Jr.","All polls","10/4/2021","4/8/2021","4/12/2021","Quinnipiac University","A-",1237,"a",1.8303486,0,48,42,50.3773,41.831486,"",NA,"https://poll.qu.edu/poll-release?releaseid=3808",74641,140610,"4/14/2021","12:13:10  4 Oct 2021",0,0
"268","Joseph R. Biden Jr.","All polls","10/4/2021","4/8/2021","4/12/2021","Monmouth University","A",800,"a",1.516694,0,54,41,54.658347,41.151079,"",NA,"https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_041421.pdf/",74640,140606,"4/14/2021","12:13:10  4 Oct 2021",0,0
"269","Joseph R. Biden Jr.","All polls","10/4/2021","4/8/2021","4/11/2021","CNBC/Hart Research/Public Opinion Strategies","B+",802,"a",1.0579122,0,47,41,47.981596,40.746448,"",NA,"https://www.cnbc.com/2021/04/15/biden-starts-off-presidency-with-positive-approval-marks-cnbc-survey-shows.html",74655,140632,"4/15/2021","12:13:10  4 Oct 2021",0,0
"271","Joseph R. Biden Jr.","All polls","10/4/2021","4/7/2021","4/13/2021","Morning Consult","B",15000,"a",0.11559476,0,55,36,53.633492,39.303606,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",74652,140625,"4/15/2021","12:13:10  4 Oct 2021",0,0
"277","Joseph R. Biden Jr.","All polls","10/4/2021","4/1/2021","4/21/2021","Gallup","B+",961,"a",1.4844665,0,57,40,56.584219,39.163632,"",NA,"https://news.gallup.com/poll/348974/biden-job-approval-respectable-100-days.aspx",74700,140749,"4/23/2021","12:13:10  4 Oct 2021",0,0
